,Delay OID,Description,Engine Stopped Flag,Field Notification Required Flag,Production Reporting Only Flag,Delay Class Name,Delay Class Category Name,Target Machine Name,Target Machine Class Name,Target Machine Class Description,Target Machine Class Category Name,Delay Start Timestamp (GMT8),Delay Finish Timestamp (GMT8),Delay Finish - Start
8512,10721970926," - [STOP_MACHINE : [PRIMARY_BRAKE, PLANNING]]",N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5287,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 15:27,26-07-2020 15:27,10
8513,10721970993," - [STOP_MACHINE : [PRIMARY_BRAKE, PLANNING]]",N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5287,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,26-07-2020 15:27,26-07-2020 15:28,30
8514,10722248469, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:25,27-07-2020 03:25,21
8515,10722248509,Behind Delayed Machine,N,N,N,7410_Behind_Delayed_Machine,Unscheduled Process Down,DT5170,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:25,27-07-2020 03:25,11
8516,10722248546, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:25,27-07-2020 03:26,21
8517,10722248559,Behind Delayed Machine,N,N,N,7410_Behind_Delayed_Machine,Unscheduled Process Down,DT5170,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:25,27-07-2020 03:26,26
8518,10722248717,Lanes,N,Y,Y,7210 Unscheduled Process Downtime Autonomous,Unscheduled Process Down,DT5305,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:26,27-07-2020 03:29,217
8519,10722248719, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:26,27-07-2020 03:26,11
8520,10722248756,MACHINE GEN Started a delay: 2110_Operator_Hot_Seat,N,N,Y,2110_Operator_Hot_Seat,Scheduled Process Down,EX7154,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,27-07-2020 03:26,27-07-2020 03:29,216
8521,10722248772, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:26,27-07-2020 03:26,7
8522,10722248814, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:26,27-07-2020 03:26,20
8523,10722248922, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:26,27-07-2020 03:27,20
8524,10722249038, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:27,27-07-2020 03:27,21
8525,10722249237, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:27,27-07-2020 03:28,21
8526,10722249375, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:28,27-07-2020 03:28,21
8527,10722249425,A scheduled assignment arrival delay.,Y,Y,N,2020_Refuelling,Scheduled Process Down,DT5275,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:28,27-07-2020 03:47,1173
8528,10722249569, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:28,27-07-2020 03:28,20
8529,10722249719, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:28,27-07-2020 03:29,21
8530,10722249913, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:29,27-07-2020 03:29,20
8531,10722250009, - [STOP_MACHINE : [STEERING_CHARGING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:29,27-07-2020 03:30,26
8532,10722250167, - [STOP_MACHINE : [STEERING_CHARGING]],N,Y,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:30,27-07-2020 03:30,41
8533,10722250551,,N,N,Y,7470 Office Machine Lock (Single Truck),Unscheduled Process Down,DT5220,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:31,27-07-2020 03:31,38
8534,10722250679,,N,Y,Y,4070_Wait_on_Access,Unscheduled Process Down,DT5220,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:31,27-07-2020 03:32,35
8535,10722250697,A scheduled assignment arrival delay.,Y,Y,Y,2020_Refuelling,Scheduled Process Down,DT5292,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:31,27-07-2020 03:50,1124
8536,10722250955,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:32,27-07-2020 03:32,8
8537,10722251004,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:32,27-07-2020 03:32,10
8538,10722251088,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:32,27-07-2020 03:32,9
8539,10722251138,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:32,27-07-2020 03:35,153
8540,10722251223,lanes,N,Y,Y,7210 Unscheduled Process Downtime Autonomous,Unscheduled Process Down,DT5220,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,27-07-2020 03:33,27-07-2020 03:35,146
